Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2023-02-03,0.024399978775781817,-0.08431497620839845,-0.027473494723676994,-0.023620700973691844,0.009082654784473565
2023-02-06,-0.017928646692765282,-0.011703250716856073,-0.017942259778818026,-0.006115794888548298,0.025160537355481072
2023-02-07,0.01924464076189558,-0.0006850625818668465,0.04606397068026613,0.042022230644827685,0.010525791279409002
2023-02-08,-0.017652922015089056,-0.02017429777965274,-0.0768300258884339,-0.00310218810975893,0.022763049555982517
2023-02-09,-0.006911361020999651,-0.01809100582487666,-0.043876512887879526,-0.011659724845239361,0.029956849516678652
2023-02-10,0.0024561238192193358,-0.006412838631079665,-0.0046310616311672215,-0.001972507964336234,-0.05030873801899527
2023-02-13,0.01880674574389407,0.019772567289289666,0.00042297173756944417,0.031242878352325087,-0.011427700782035255
2023-02-14,-0.004224848099003475,0.0016073541414833858,0.0007398875892070667,0.0031330509147926566,0.0750616556523096
2023-02-15,0.013903400559733825,0.014643999584324163,0.02386989547089602,-0.007993303299230647,0.02384709913101113
2023-02-16,-0.01042931948796888,-0.02975486385196624,-0.01475147442075675,-0.02662260278874906,-0.05694553722096751
2023-02-17,-0.00754662743028045,-0.009679109147912035,-0.012145298152422601,-0.015601761489771548,0.031033480898909227
2023-02-21,-0.026679894253316738,-0.02695468312187932,-0.027132988015314052,-0.02088649441661372,-0.05251789433835996
2023-02-22,0.0028961373257052614,0.012793392483054111,-0.0015252372797555092,-0.00459099057133161,0.017682553475729224
2023-02-23,0.003290476290911837,0.000313172345862478,-0.008292424013683575,0.012961818529742875,0.006024129792842503
2023-02-24,-0.01800528896281961,-0.024212061179431754,-0.019364025791180906,-0.02178445239230331,-0.025684180003413215
2023-02-27,0.008247335915625653,0.0027807715104863906,0.008302484199009141,0.0037718310973016145,0.0546017865369246
2023-02-28,-0.0034478057005469243,0.005012811540044737,0.002114102760065739,-0.0029581614402660605,-0.009247209573726933
2023-03-01,-0.014246050330014692,-0.02186145722806776,0.003331149126568178,-0.012629304235829197,-0.014291975817664837
2023-03-02,0.004129335701833492,-0.00043399062951077205,0.018149567909598652,0.01965332538127562,-0.05853928157947319
2023-03-03,0.03509007210495474,0.030066258059702422,0.01793481318624246,0.01664600017238005,0.03609219282314147
2023-03-06,0.01853941775897816,-0.012118034851298809,0.01580345161740815,0.00618896945529146,-0.020122331071529054
2023-03-07,-0.014496697466823583,-0.0021333007812499583,-0.013350058166391565,-0.010588953551715297,-0.03147407730028162
2023-03-08,0.008377478463476251,0.003955051898638651,0.004155088496621939,-0.0017706867792108838,-0.03041929843714275
2023-03-09,-0.014914744330682073,-0.017781071140368643,-0.020477515686801007,-0.005439356058296263,-0.04989011995084991
2023-03-10,-0.01387876324916737,-0.0164769283801236,-0.018305845660134157,-0.014782829954996357,0.0030071956856769777
2023-03-13,0.013265843645803299,0.01873687738723384,0.005296317687139451,0.021440944644228965,0.005996271168666301
2023-03-14,0.014089353443129005,0.0265065123894086,0.03139063350398308,0.0270556855286741,0.050320947926932424
2023-03-15,0.0026214837565774474,0.01391230747297123,0.022773148219069395,0.0178303825038586,-0.015333393227232373
2023-03-16,0.018694067914554635,0.03991688242309577,0.04380397819345516,0.040536742739452514,0.020393505108375454
2023-03-17,-0.005453955075650496,-0.010895681300578386,0.012958522469844969,0.011694249663509293,-0.02172378153438792
2023-03-20,0.015483745623015466,-0.012531560404374087,-0.003936200977950666,-0.025766557864690953,0.017320796272765726
2023-03-21,0.011944221240941966,0.029679680207260972,0.036554063423113625,0.0056935442477745735,0.07819919143822474
2023-03-22,-0.009103476433438451,-0.018984232685839597,-0.014773176265008181,-0.0054422906533099225,-0.03254381959196684
2023-03-23,0.006969297088748494,0.00010133876939955044,0.02157300451097166,0.019721546615783625,0.0055977366381618765
2023-03-24,0.008305739562463721,-0.005875816395847999,-0.0015150955945921751,0.010480527932176464,-0.009416281069083654
2023-03-27,-0.012293343985937955,-0.0009171134251457769,-0.028262536351749135,-0.014933946894831962,0.007352522816861606
2023-03-28,-0.003980346207733243,-0.00815996577200262,-0.01395666883140656,-0.004160868091850123,-0.013659325116185062
2023-03-29,0.01979083077738597,0.0309543624265336,0.0035632611293268113,0.01918385618363949,0.024789906342217005
2023-03-30,0.009889779246306851,0.0174563591022443,-0.004931431287155785,0.012619800747651233,0.007220929756684091
2023-03-31,0.015644184228523095,0.012647067799287592,0.02814947378167565,0.01496219882310168,0.06237201971890638
2023-04-03,0.007701793487516095,-0.008519675143944028,0.006073452479111507,-0.003711191991294882,-0.061168427796826186
2023-04-04,-0.0032496254138236758,0.015037527888523972,0.003449635259181516,-0.0001744014255458115,-0.011244043709844997
2023-04-05,-0.011290303090581433,-0.027417013542964663,-0.002387417692365723,-0.009889175981370402,-0.036660076287605925
2023-04-06,0.005495779849910232,0.009495540049077267,0.03780987349995946,0.025532942863127683,-0.002479553165553039
2023-04-10,-0.015972172095724768,0.0010778033801970288,-0.018262231932549056,-0.007578824239207527,-0.0029720256079851515
2023-04-11,-0.007591260600784522,-0.022022120390757682,-0.010240551123552155,-0.022668684274367412,0.012357047570192181
2023-04-12,-0.004353222755902997,-0.020916697119598093,-0.006739368563233983,0.0023337783261756506,-0.03346003653646468
2023-04-13,0.03410363652046988,0.046713683014299345,0.026662842043680524,0.022399387752251032,0.029688716127604264
2023-04-14,-0.002113892416899188,0.001074224694457282,0.013404080695898601,-0.012765579500432,-0.004841279860318459
2023-04-17,0.00012095921214361205,0.0022436418178335416,-0.0266372828699869,0.009295895999460235,0.011026990735853115
2023-04-18,0.0075046206793991654,-0.004282604839014548,-0.013871857362796502,-0.001488763563433193,-0.014595786064655836
2023-04-19,0.0069684535698619765,0.019550341547772243,-0.003062234389158869,0.00027735980079013345,-0.020183393575926356
2023-04-20,-0.0058464869416334775,-0.0046980391066805405,0.010654605891520008,-0.008112321346953388,-0.09745828230593856
2023-04-21,-0.009780939763978092,0.03034391291745231,0.0011397946129814152,-0.0012232100401201595,0.012822849668400638
2023-04-24,0.0018787061343294997,-0.007011967150520215,0.005312574184267227,-0.013962928515202422,-0.015325895028073244
2023-04-25,-0.009435793063656606,-0.03427172037496595,-0.02000573574350173,-0.022536012719408194,-0.011565701922588656
2023-04-26,-6.101140170544639e-05,0.023496184744855597,-0.0013481130288517384,0.07243500072572173,-0.04306963495243776
2023-04-27,0.02839534829717505,0.046103983455159314,0.037412056678575834,0.032027506470333034,0.041886194740853755
2023-04-28,0.007540996495025931,-0.039792412663683385,-0.002323661492694473,0.007971676022121787,0.025719427270091355
2023-05-01,-0.0005303401281291364,-0.032242712137328766,-0.0013042811437783408,-0.005532930072403852,-0.015093395194377579
2023-05-02,-0.006191522692263862,0.015482549283793778,-0.01753729205782273,-0.0004909069810253852,-0.00939259874721976
2023-05-03,-0.006467326477261448,0.00019303553981586674,0.0008546206331376816,-0.0033069422283007466,0.0018713932775662467
2023-05-04,-0.009913405954902421,0.0033767339022539034,-0.006830545917755115,0.0033179143794721533,0.003673471985857102
2023-05-05,0.04692697566555082,0.015961573674128537,0.0084057884942208,0.01715735886330827,0.05496278398315546
2023-05-08,-0.00040340975263475354,0.0016089169321718,0.02083926421803972,-0.006438179039145564,0.010172855182730478
2023-05-09,-0.009971117231350246,0.00746481056277859,-0.0038971600487913705,-0.005345715177616728,-0.015367597024416146
2023-05-10,0.010420919422557073,0.03348339526223332,0.04098737232036198,0.017296369533185363,-0.0036062703657255835
2023-05-11,0.0010946269517557727,0.01805969525073481,0.04313198427614995,-0.00704445331901693,0.021003967520705658
2023-05-12,-0.005417440847339194,-0.01711533396079623,0.008063847082296682,-0.003675973185540138,-0.023826162598143963
2023-05-15,-0.0028974253344128398,0.008525256609829501,-0.008509876886390377,0.0015859506225284203,-0.009703474612936969
2023-05-16,0.0,0.01978421437062372,0.0257488807863282,0.007367587295131317,0.001021930644472091
2023-05-17,0.003603133187263685,0.018518504813616277,0.011128704837749526,0.009451498084331433,0.04407876621166107
2023-05-18,0.01366618199093117,0.022943736154795724,0.016468047364986305,0.014395076141817453,0.01742780840135616
2023-05-19,0.0006284168795496203,-0.01608126535201726,-0.0005698372625568826,-0.000565185485230324,0.018373000232992265
2023-05-22,-0.005480777560849526,-0.010666648290490577,0.018654301281271213,0.008921325448524753,0.04846228354123516
2023-05-23,-0.015154979931542134,-0.00017393506729301844,-0.01991206851704619,-0.018432057674977465,-0.01641335799687571
2023-05-24,0.0016320818614694588,0.015305697616548875,-0.01354440955579539,-0.004472561674853992,-0.015449266889003499
2023-05-25,0.0066922454626774375,-0.01498929336188437,0.02133999418722743,0.038458038760329716,0.008583965973816943
2023-05-26,0.01410480933435787,0.04443478791610045,0.009151255414133086,0.021385559972779244,0.047162123329924865
2023-05-30,0.010659596901757551,0.01290486257498391,-0.007543618341234737,-0.005046735351335041,0.041362559242642094
2023-05-31,-0.0002820821879796487,-0.00887721353399118,-0.00646877579541838,-0.008514168530947108,0.013770078361723614
2023-06-01,0.016022677723106282,0.01816217265513176,0.00691789424406819,0.012758986373542003,0.017604137329555458
2023-06-02,0.0047753161504136,0.01205508998453797,0.007678589498290478,0.008479375899813402,0.031081326211682914
2023-06-05,-0.007571175884527381,0.008450728786783213,0.01074849387868837,0.0016100384067476714,0.017011727666879306
2023-06-06,-0.0020602895603634153,0.010454888481148839,0.010316571454336065,-0.006727378681427476,0.017002881015874438
2023-06-07,-0.007756299322977389,-0.04249267220189956,-0.037781785034304294,-0.030867953891583144,0.014730512862447087
2023-06-08,0.015465087867616578,0.024911297199049942,-0.0029387451498829043,0.005813516097939564,0.045820870777622646
2023-06-09,0.0021597661601442386,-0.006599595129369917,0.0007368046887685775,0.004704005409634782,0.0406199151040636
2023-06-12,0.015638790174064,0.025439515368102628,0.011535630724504475,0.015483850244240926,0.02221770896144215
2023-06-13,-0.00261154485354842,0.0007111003199982147,0.001536736353228152,0.007352869348552726,0.035544128242966044
2023-06-14,0.0034913169562580393,-0.001894879884926648,-0.0012921699767765027,0.009123675869152192,-0.007421371317580694
2023-06-15,0.011198670080616813,0.005458016543269828,0.011482234920616063,0.03189661294798207,-0.0034659239799892383
2023-06-16,-0.005859923067278006,-0.012744888197649074,-0.012471096297724582,-0.01657576998177923,0.01813214052015355
2023-06-20,0.0004866256514324263,0.002310948445805039,-0.0034808502408751885,-0.012502503792552466,0.05338912722001776
2023-06-21,-0.005675285798181884,-0.00755284590127181,-0.020714843931746163,-0.013282008236138343,-0.054618400747766804
2023-06-22,0.016525389909224808,0.04261789623803569,0.02156773222589048,0.018437508590475327,0.019848894111198723
2023-06-23,-0.0017113354122036961,-0.006300361919969633,-0.006577292733734197,-0.013805926539612878,-0.030270888067223778
2023-06-26,-0.007552914006282663,-0.01546431587167707,-0.032695811071981606,-0.019163044939702334,-0.060600166336257755
2023-06-27,0.01505897020636171,0.014529104045574393,-8.443850722039681e-05,0.018168056424503254,0.03800042956291749
2023-06-28,0.006327849338944924,-0.001083754432466999,0.01563422006429649,0.003825749075006435,0.0240996896954786
2023-06-29,0.0017964375407921729,-0.008834406537251538,-0.008986554986780804,-0.0023819918036758203,0.004917303362650394
2023-06-30,0.02310275129293138,0.019233769000189582,0.0050378387594571805,0.01638571597987859,0.016582481606492783
2023-07-03,-0.007784888295092274,-0.0010739443770555468,0.0016708620528740337,-0.007488257469060233,0.06895373445427366
2023-07-05,-0.0058713952038755846,0.0012287180203460757,0.01542950151445499,0.0004733454967231765,0.009506123909958086
2023-07-06,0.002508788917325866,-0.015493205988729275,-0.013470247496034093,0.00922660056964486,-0.021028045208104085
2023-07-07,-0.005891292078925803,0.011062622017709689,-0.005245121920588236,-0.011867273333396655,-0.007630056425625198
2023-07-10,-0.010855745981494525,-0.020419182854096718,-0.02535997689810987,-0.015983735106429142,-0.01756370459810941
2023-07-11,-0.0028099726640655742,0.012978852839820476,0.005925289135080503,0.001928809431190448,0.000667717084456676
2023-07-12,0.008985501251791872,0.01568569880112225,0.015280897583760167,0.014226824648809977,0.008154422401772665
2023-07-13,0.004057380651752318,0.026758409161619312,0.04717060578075527,0.016192154233768852,0.02172875427149612
2023-07-14,0.0007873630728170156,0.002829408900884234,0.007065957255034894,0.00752932573580245,0.012522529912772917
2023-07-17,0.017305537746278743,-0.008315972513331604,-0.006139317075457895,0.001419279305511001,0.03198521516746822
2023-07-18,-0.0013402638285292534,-0.005465676406731013,-0.007140008619634819,0.039799855460294076,0.010193509901870401
2023-07-19,0.007071799036787896,0.019046892602732513,-0.01397869773076943,-0.01226743597860458,-0.007090702250741598
2023-07-20,-0.01009750774318774,-0.03989357175040831,-0.023191022268197914,-0.023121414925595274,-0.09737009860008494
2023-07-21,-0.006161493068469581,0.00030773533446226686,0.006879205958573831,-0.008937153328284375,-0.010954754468143868
2023-07-24,0.004219930442397102,-0.009230745755709147,0.012581246921740119,0.0038978620403631314,0.03476659075024635
2023-07-25,0.004513675188314359,0.002562125956798944,0.005595324592713835,0.017009142060491866,-0.014048906614123058
2023-07-26,0.004545006987676237,-0.007589335934878205,0.05776948282977723,-0.03763745611062852,-0.0035057022016762307
2023-07-27,-0.006581066013176318,0.0007803832093540297,0.0010055395896266806,-0.020872118956389518,-0.032683938680391544
2023-07-28,0.013508008143491734,0.030877245332297854,0.02457511349183239,0.023131349519782685,0.04196157931177735
2023-07-31,0.003165965905767676,0.011118568090654923,0.0010559776745389104,-0.0072405671029383,0.00371562162326855
2023-08-01,-0.004275974862711696,-0.014886223394710907,-0.00881564715349481,0.0012501195940393117,-0.023781870118334214
2023-08-02,-0.015490015982037031,-0.026425663778747666,-0.02409733227273514,-0.026282886768425717,-0.02665954157355066
2023-08-03,-0.007321598019599973,0.005459768439170398,0.0005452026106742558,-0.0025648975742543767,0.020502958173047814
2023-08-04,-0.04802004850475827,0.08269337801006271,-0.0026468543046851423,0.0034285315713451503,-0.02105509239416581
2023-08-07,-0.01725372938133507,0.01898684357254843,0.026695801436173783,0.007108572851639572,-0.009493435973824349
2023-08-08,0.005311651867854872,-0.016031491771390738,-0.0009884949204285176,-0.012298957106796737,-0.006959634206558429
2023-08-09,-0.008954308043314652,-0.01493494570121734,-0.013241922654444904,-0.011715896377806123,-0.03007606967809695
2023-08-10,-0.0012346863517028739,0.005150463718840648,0.00023149501488473057,0.002172243628160375,0.013006292021680244
2023-08-11,0.00033769080307877175,-0.0010825194798443905,-0.0010025192872784583,-0.0059455207921140785,-0.01096438608281991
2023-08-14,0.009393167476525743,0.015605834874352187,0.013661655935013117,0.009438988814553406,-0.011910156448968756
2023-08-15,-0.011200463093355428,-0.020630355012962953,-0.01180234276748815,-0.006727573160250078,-0.028361644764614224
2023-08-16,-0.004958883199144171,-0.018885675014943426,-0.00832174863511781,-0.0024285501887263417,-0.03159340830287438
2023-08-17,-0.014555314988205836,-0.008069975106044458,0.009479394261173724,-0.010986139006860851,-0.028280162722535862
2023-08-18,0.0028161765984062725,-0.005672447612115605,-0.01893475982070525,-0.001262252835961153,-0.017014851321818125
2023-08-21,0.007736705800861943,0.01095925117625085,0.007139453083675473,0.0170624851850969,0.073274828918382
2023-08-22,0.00790494299931166,-0.0031926989840012077,0.005531007960244638,0.001801993918186806,0.008258403978685713
2023-08-23,0.02194884516854345,0.009459994580714559,0.02548799169327376,0.014079225367924053,0.01573823118710882
2023-08-24,-0.026170453858615828,-0.027154721211281152,-0.01956635066648804,-0.021498463217801356,-0.02879341090367582
2023-08-25,0.01264320469313751,0.010770617478674804,0.0007705432070008733,0.00940719968226067,0.037167463490241914
2023-08-28,0.008846131958806236,-0.0009004586682715976,0.00870031626901846,0.0022292009683335667,0.0009640428763089126
2023-08-29,0.021810170348233182,0.013294308852149106,0.027173563000862933,0.014550468371069103,0.07687791972402569
2023-08-30,0.019172333773326056,0.0011860029483812262,0.009734703109308018,0.0011570543164485247,-0.0010887269121663268
2023-08-31,0.001172415627026302,0.021766395374215985,0.0021342594225743916,-0.003132448701584578,0.004593198535678855
2023-09-01,0.008463396519022615,0.0007970481467276525,-0.0037453592094472965,0.002745721952578606,-0.05064318329763218
2023-09-05,0.001266647233396867,-0.006154002858205887,0.0008109724207290281,0.014878500944371265,0.046855214011356505
2023-09-06,-0.03579332355776588,-0.013914209970579572,-0.009648775024152068,-0.0020085592369802896,-0.017817428513501543
2023-09-07,-0.02924942181082668,0.018395430569861038,0.005949675984739278,-0.008922139173635713,-0.0017068620153485314
2023-09-08,0.003491688346321631,0.0027565441218631026,0.008280439894972735,0.013215648814863812,-0.01188916230408743
2023-09-11,0.006622584464987646,0.035231212663680456,0.003959455694711567,0.01097913306655074,0.10092549928477124
2023-09-12,-0.0170605814614323,-0.013067856717097759,-0.011539599797691036,-0.018257640670968356,-0.022296863386701782
2023-09-13,-0.011854866283093068,0.025632022130484877,0.010122652008095034,0.012930673449166985,0.014281354305895722
2023-09-14,0.008782595529267523,-0.0008975138235036706,0.010167507461859016,0.007855877157414204,0.017471511114000693
2023-09-15,-0.0041539152000569235,-0.029919857618376344,-0.005068846377804137,-0.02503694799047318,-0.005977372284481253
2023-09-18,0.01691333166586584,-0.0029204620264398073,0.005895373011576721,-0.003512872040886017,-0.033200974462619715
2023-09-19,0.006180837196140931,-0.016788047695762587,-0.001230136459607012,-0.0012459592692656285,0.004598918977371191
2023-09-20,-0.019992190657701303,-0.01700219075536713,-0.0311502895579312,-0.02397695305765979,-0.014671683535119606
2023-09-21,-0.008889405278454054,-0.04405345369833069,-0.024674781438538518,-0.0038657905104590995,-0.026238620989897266
2023-09-22,0.004944482706933817,-0.0016238050792075631,-0.0014566243063365292,-0.007886445976663992,-0.042315182614647506
2023-09-25,0.007380320468888701,0.01665124873434287,0.006602641762152972,0.0016719474640753962,0.008616467528091087
2023-09-26,-0.023398501579975917,-0.040298626825268746,-0.019372907830726982,-0.017005819636575215,-0.011619945391094011
2023-09-27,-0.008897421524563631,0.0,0.015322201218981979,0.002082271898103727,-0.014828753029631048
2023-09-28,0.0015255547996149144,0.0,0.013559094565006147,0.0027176688563048668,0.02444908475181906
2023-09-29,0.003046552005467662,0.009049050319664742,-0.010959115937177799,0.006727233311111025,0.015585665483353939
2023-10-02,0.01483549452440558,0.01840783446134786,0.025294251745803242,0.019160891167117722,0.005515166158101437
2023-10-03,-0.007769745621819091,-0.03661366636292884,-0.012968649860378823,-0.026134209008379372,-0.020151062008054166
2023-10-04,0.007308613450093038,0.018280939360016735,0.02121887454345628,0.01777327360509373,0.05934371052307452
2023-10-05,0.007198028539077139,-0.008188983586829512,-0.0012571514501743541,0.0012540216250394032,-0.00425032873937603
2023-10-06,0.014750336880819281,0.015878056641289273,0.018582934598219802,0.02473713770517172,0.001845841218459432
2023-10-09,0.008451176712343855,0.0023444468936362206,0.006105605877196663,0.007822545745112208,-0.003300907210654902
2023-10-10,-0.0033520210558767305,0.009511938819224852,-0.0026008087200775076,-0.004335582997901266,0.015211543440507347
2023-10-11,0.007903833366067925,0.01814956889912689,0.018035723813254023,0.012271862162768432,-0.002389822071472425
2023-10-12,0.005061441451934767,0.0037927633547389927,-0.011241564577189722,-0.003790457988418705,-0.015665976919941982
2023-10-13,-0.010292809460167862,-0.019194502454286222,-0.01158525041538827,-0.010357527939574451,-0.02993780718577166
2023-10-16,-0.0007268668424927904,0.021265196921155027,0.01266735864055013,0.014981825114243952,0.01115006015531006
2023-10-17,-0.008784845636558791,-0.008147882355257097,0.0044573841836459405,-0.0017435190410339807,0.0036626021631882555
2023-10-18,-0.007394845267363115,-0.025405007278304192,-0.012596758500493799,-0.005872538017112849,-0.04775363208267347
2023-10-19,-0.0021609975952145977,0.002107149015711185,-0.0015220860660191127,0.0036654195685155155,-0.09300310180733784
2023-10-20,-0.014704188861019318,-0.02515573116103942,-0.015608044356311357,-0.014034594402992706,-0.036890623300491754
2023-10-23,0.000694062369696713,0.011104892625885654,0.0066371279144370465,0.008111963849918746,0.0004245310418349302
2023-10-24,0.0025434852643995143,0.015802781594350668,0.016923150796692488,0.003674306191247201,0.02093550737020089
2023-10-25,-0.01349179981461135,-0.055771610960691276,-0.09509400394563483,0.030677976828565656,-0.018935922882932887
2023-10-26,-0.024605473398719435,-0.01499299533713827,-0.02651061261470722,-0.03751424111218049,-0.031352997455599385
2023-10-27,0.007969245041842044,0.06832816082460003,-0.0008996471669849848,0.005855613340286281,0.00748448962886572
2023-10-30,0.012305265881637828,0.03890722509168976,0.018744390161293145,0.022740293076186413,-0.04794984223383958
2023-10-31,0.0028189256165187526,0.002863308000901066,-0.003053161692987305,0.0023716944970331166,0.017632730628176496
2023-11-01,0.01873863214404836,0.02937864429857373,0.01910054205975542,0.023542738698780985,0.023999240251476817
2023-11-02,0.02069317685583738,0.007810272439553012,0.008224624291268468,0.006501527233958582,0.06248172039245192
2023-11-03,-0.005181034439525667,0.0038386235328597973,0.012628459366876177,0.012861746572752741,0.006635907937775798
2023-11-06,0.014605046805230781,0.008225103459209127,0.008907801983787156,0.010572587820583568,-0.0031369449915676917
2023-11-07,0.01445074920070244,0.02125376487729147,0.005527891537820517,0.011219285460545292,0.013271256198382764
2023-11-08,0.005884954336081494,-0.004414580990635519,0.00664258099157089,0.00740574013436035,-0.00031502415940676265
2023-11-09,-0.0026246346780360863,-0.010416636461610618,-0.012135823935188306,-0.006910890541530268,-0.054612601186257326
2023-11-10,0.023220172166314113,0.021052569890351647,0.018043573938227864,0.02489690244824705,0.022240205086035525
2023-11-13,-0.008583657800084188,-0.006756765374750118,-0.0037710648332092145,-0.008088450751740694,0.04220830689495392
2023-11-14,0.014285749845876383,0.02251214528584833,0.011583023221464206,0.009790514727319621,0.06123998273248876
2023-11-15,0.003040939671873355,-0.017832688951265996,0.007483991936084733,0.0004060387615585359,0.022871793909364557
2023-11-16,0.009041985979526768,-0.0025837648398919777,0.017159371555265368,0.01758332496772752,-0.038090924639652135
2023-11-17,-0.0001053165712674442,0.016453061783939793,-0.011830880314347869,-0.01680102467958533,0.0030395424675642158
2023-11-20,0.009278211263043623,0.0065436854591447435,0.006947086834397931,0.020521824602962813,0.005548455120893081
2023-11-21,-0.004230920511538838,-0.015260459261028925,0.005284348885942647,-0.011577974665355262,0.023769060694616817
2023-11-22,0.0035145537157823536,0.019527539517508297,0.011097330368380343,0.012812570540301493,-0.028980059381488954
2023-11-24,-0.007004329475515214,0.0002044767086364363,-0.012997249454789639,-0.001111600327727169,0.00529435207219775
2023-11-27,-0.0009476011283717778,0.006746559883569869,-0.0020484530168859427,0.003126469350988037,0.0026757481035388775
2023-11-28,0.0032140736060182196,-0.00473835354015173,0.005791315070621472,0.010802724787497553,0.04506946504203557
2023-11-29,-0.005409583996290324,-0.0048288883967405605,-0.016107936299581405,-0.01006014588782167,-0.010457205813430348
2023-11-30,0.003062740884671733,-0.001571972217158657,-0.018223545761365867,0.00015833450603119914,-0.016629792613843564
2023-12-01,0.006791318671791391,0.006434406632690459,-0.005055399085336809,-0.011612253037070475,-0.005206597761023168
2023-12-04,-0.009464637759898142,-0.014894936132684111,-0.019642026748230346,-0.014338647464513188,-0.01360800559009756
2023-12-05,0.021063203939206243,0.014084566393959497,0.013305511193321351,0.009156353313817256,0.013328802806870987
2023-12-06,-0.005687094082649113,-0.016067541747663228,-0.007405225944677518,-0.009986025243039598,0.002722829646282676
2023-12-07,0.010139417084574553,0.016329923474831087,0.05314566313000624,0.005829694359549054,0.01366087788429815
2023-12-08,0.0074123039304287985,0.0036764247561378305,-0.014167866418697384,0.008842304079844432,0.0049455858525417895
2023-12-11,-0.01292731057519314,-0.010378502226973785,-0.01259355058282996,-0.00782960479556305,-0.01681426716823431
2023-12-12,0.007920214139387705,0.010898597193382598,-0.005776826309514482,0.008295317887680786,-0.011387381846063915
2023-12-13,0.016691517750477836,0.009221593773735215,0.0003774212422058554,-2.685472309293946e-05,0.009619842336358264
2023-12-14,0.000757614486462721,-0.00954043404920335,-0.0047522579838777945,-0.022544447402832124,0.04914543063053567
2023-12-15,-0.0027257653439335394,0.01729753821347546,0.005002212269203277,0.0131173502078763,0.009758999874367902
2023-12-18,-0.00850333694895633,0.027338841569267247,0.02413276380882312,0.005178839391291046,-0.005601570686174839
2023-12-19,0.005360282295624463,-0.0018174467759756174,0.00625916041049468,0.0016369975809298332,0.0203903496997484
2023-12-20,-0.010713936183225137,-0.01085895208954335,0.012367273563911985,-0.00707286477382052,-0.03918825045959673
2023-12-21,-0.00077010060968985,0.011306871390431628,0.015035475721375757,0.007878825335449813,0.029780693649462897
2023-12-22,-0.005547422420007941,-0.0027300973670256745,0.0076200810855759915,0.002784026647112192,-0.007701401626197146
2023-12-26,-0.0028409030157418025,-6.514474615582078e-05,0.00021203143650172507,0.0002135739632818101,0.01611622781987765
2023-12-27,0.0005180282899681643,-0.0004563413242133496,-0.008126148733572758,-0.0015747101016064802,0.018822405072142834
2023-12-28,0.0022262413063622866,0.0002609139551152939,-0.0009973750990065477,0.00323460742268189,-0.03159428430420175
2023-12-29,-0.005424167128793123,-0.009388462612883952,-0.0038507497828418336,0.00202508622879094,-0.018563856087399966
